X,SubjID,Site,Task,Congruency,RT,Acc
1758,P06,lo,face,incong,932.2210883,0
4343,P15,lo,face,cong,885.0991467,0
9365,p58,ffa,object,cong,746.7072206,0
7869,p53,ffa,object,incong,622.4495876,1
13481,p72,ffa,object,incong,1099.462156,1
10082,p60,ffa,object,incong,1035.820747,1
6889,P24,ffa,face,cong,1221.932488,0
9126,p57,ffa,object,cong,1092.452601,1
12616,p68,ffa,object,cong,1065.874805,0
4456,P16,ffa,face,cong,586.0348475,1
4317,P15,lo,face,cong,683.4473654,0
5251,P18,lo,face,cong,606.9228111,0
3018,P10,lo,face,incong,1038.538695,1
4251,P15,lo,face,cong,1018.812061,0
10656,p62,ffa,object,cong,1248.487008,1
748,P03,ffa,face,incong,425.4915905,0
6089,P21,lo,face,incong,986.4569993,0
2313,P08,ffa,face,cong,916.2822485,1
9340,p57,lo,object,cong,1184.48685,1
4334,P15,lo,face,cong,1191.698175,1
13671,p72,lo,object,cong,999.3013761,0
7931,p53,ffa,object,cong,574.131176,0
10433,p61,ffa,object,cong,463.2471138,0
10406,p61,ffa,object,cong,508.2837073,1
11986,p66,ffa,object,cong,1063.793723,1
8197,p54,ffa,object,cong,1200.579767,1
11525,p64,lo,object,cong,431.1058836,0
11841,p65,lo,object,cong,667.8355376,1
11485,p64,lo,object,cong,415.0298889,0
5831,P20,lo,face,cong,972.1158166,0
9513,p58,ffa,object,cong,981.3473668,0
206,P01,lo,face,cong,457.7920591,1
5287,P18,lo,face,incong,1157.468248,1
4781,P17,ffa,face,cong,936.223663,0
5665,P20,ffa,face,cong,655.2622562,0
10472,p61,lo,object,cong,822.0526039,1
2273,P08,ffa,face,cong,972.9074206,0
7023,P24,lo,face,incong,524.7518019,0
4170,P15,ffa,face,cong,541.0491786,0
1585,P06,ffa,face,incong,627.6276835,0
7578,p52,ffa,object,incong,1091.190211,1
4912,P17,lo,face,cong,428.1102711,1
10285,p60,lo,object,cong,1021.52223,0
7471,p51,lo,object,cong,618.9311938,1
9651,p58,lo,object,cong,952.5770166,1
11044,p63,ffa,object,cong,529.4727833,0
10365,p61,ffa,object,cong,520.1893435,0
13193,p70,ffa,object,cong,1024.489254,0
5896,P20,lo,face,cong,1197.800792,1
10354,p61,ffa,object,cong,890.5932549,0
12020,p66,lo,object,cong,1287.493248,0
1010,P04,ffa,face,incong,1233.002874,1
4983,P17,lo,face,cong,1043.493099,1
14085,p74,ffa,object,cong,1121.62742,0
12187,p67,ffa,object,incong,726.1948037,1
9316,p57,lo,object,cong,886.298402,1
5650,P20,ffa,face,cong,578.1282239,0
8842,p56,ffa,object,cong,1065.221906,0
8861,p56,ffa,object,cong,693.8153644,1
11701,p65,lo,object,cong,418.2347714,0
2194,P08,ffa,face,cong,944.439213,0
9238,p57,lo,object,cong,761.1016499,0
794,P03,lo,face,cong,439.2364211,1
8799,p56,ffa,object,incong,419.669033,0
13619,p72,lo,object,incong,849.6186305,0
9837,p59,lo,object,cong,564.5526526,1
10028,p60,ffa,object,cong,425.0409034,0
4799,P17,ffa,face,cong,424.179811,0
14062,p74,ffa,object,cong,785.0422571,0
10518,p61,lo,object,cong,800.0836126,1
10989,p63,ffa,object,incong,1222.342175,0
1079,P04,ffa,face,cong,652.0703965,0
12487,p68,ffa,object,incong,1111.892262,1
9629,p58,lo,object,cong,800.1491109,0
2135,P07,lo,face,cong,572.4579294,0
10464,p61,lo,object,cong,1198.335297,0
944,P04,ffa,face,cong,904.1694192,0
10217,p60,lo,object,cong,895.3701092,1
5041,P18,ffa,face,cong,1189.983454,1
9428,p58,ffa,object,cong,1162.814788,0
12452,p67,lo,object,incong,1122.443386,0
3901,P14,lo,face,cong,1160.435096,0
608,P02,lo,face,cong,581.0735703,1
11091,p63,lo,object,cong,1116.039793,1
2621,P09,ffa,face,incong,717.9414531,1
13107,p70,ffa,object,incong,478.1088554,0
5486,P19,lo,face,cong,653.3080849,0
7431,p51,lo,object,cong,990.7105362,1
10208,p60,lo,object,cong,592.5076486,1
8353,p54,lo,object,cong,816.6298895,0
5133,P18,ffa,face,incong,467.5187659,0
12262,p67,ffa,object,cong,569.7695798,0
11293,p64,ffa,object,incong,907.7286626,0
8872,p56,ffa,object,incong,607.5774974,1
1694,P06,ffa,face,incong,1017.666353,0
2057,P07,lo,face,cong,685.6678485,0
3451,P13,ffa,face,incong,566.6171445,0
7473,p51,lo,object,cong,1058.535894,0
5706,P20,ffa,face,cong,669.3085388,1
12493,p68,ffa,object,cong,544.198178,1
1634,P06,ffa,face,cong,461.1515875,0
298,P01,lo,face,cong,1208.630618,0
262,P01,lo,face,cong,437.7720131,0
11264,p64,ffa,object,cong,1166.839482,1
3256,P12,ffa,face,cong,560.1664223,1
3407,P12,lo,face,incong,1261.460326,0
5014,P18,ffa,face,cong,998.3700693,0
12250,p67,ffa,object,cong,847.5072837,1
13587,p72,lo,object,cong,939.5132083,0
10535,p61,lo,object,cong,965.3664371,1
12188,p67,ffa,object,cong,996.3833782,0
4347,P15,lo,face,incong,1034.756728,0
9388,p58,ffa,object,cong,768.6237714,0
9639,p58,lo,object,cong,467.8364754,1
8375,p54,lo,object,cong,724.2988469,0
4031,P14,lo,face,cong,548.5626152,1
11622,p65,ffa,object,incong,1221.15305,0
7324,p51,ffa,object,cong,949.2169375,0
757,P03,ffa,face,cong,1000.956683,0
10487,p61,lo,object,cong,1135.240835,0
2202,P08,ffa,face,cong,542.661762,0
14272,p74,lo,object,cong,1187.523694,0
10399,p61,ffa,object,cong,1162.669987,0
7560,p52,ffa,object,cong,707.04688,1
9404,p58,ffa,object,incong,1185.759816,1
8999,p56,lo,object,cong,682.3773221,1
2611,P09,ffa,face,cong,1270.941933,0
4475,P16,ffa,face,cong,589.9933448,0
13159,p70,ffa,object,cong,902.2766557,0
9158,p57,ffa,object,cong,473.5494557,0
4546,P16,lo,face,cong,408.6920828,1
12775,p68,lo,object,cong,1112.141842,0
1037,P04,ffa,face,incong,823.0977212,0
4569,P16,lo,face,cong,1210.913811,0
7255,p51,ffa,object,cong,844.5760448,0
5005,P18,ffa,face,cong,722.236146,1
4358,P15,lo,face,cong,1084.195461,1
7103,P24,lo,face,cong,530.804136,1
12466,p67,lo,object,cong,1022.58188,1
7907,p53,ffa,object,cong,723.5475924,1
5735,P20,ffa,face,cong,997.5887434,0
4121,P15,ffa,face,cong,502.3680654,0
1602,P06,ffa,face,cong,1023.347185,1
7986,p53,lo,object,cong,918.1057926,0
5588,P19,lo,face,cong,684.2693293,1
11541,p64,lo,object,cong,1018.129112,0
11203,p63,lo,object,incong,595.5744168,1
11049,p63,ffa,object,cong,1024.737725,1
1315,P05,ffa,face,cong,944.9416592,0
8850,p56,ffa,object,cong,716.0174999,0
3730,P13,lo,face,cong,480.8728579,0
9904,p59,lo,object,cong,659.2149818,0
3815,P14,ffa,face,cong,1288.14682,0
50,P01,ffa,face,cong,1262.841414,0
13256,p70,ffa,object,cong,1284.525145,1
13340,p70,lo,object,incong,1148.737721,1
8549,p55,ffa,object,cong,543.2371448,0
11997,p66,ffa,object,cong,528.6898708,1
687,P03,ffa,face,incong,614.674698,0
2251,P08,ffa,face,cong,895.5163315,1
9560,p58,lo,object,incong,633.9659649,1
9490,p58,ffa,object,cong,820.7716328,1
13434,p72,ffa,object,incong,440.9209044,0
3127,P12,ffa,face,cong,841.6040106,0
1141,P04,lo,face,cong,1131.994374,0
1953,P07,ffa,face,cong,1013.572254,1
651,P03,ffa,face,cong,1258.803798,0
13448,p72,ffa,object,incong,441.8258326,0
12521,p68,ffa,object,incong,729.3375068,1
12849,p69,ffa,object,incong,1285.918502,1
3773,P14,ffa,face,cong,1214.384964,1
4384,P16,ffa,face,cong,555.8888139,0
722,P03,ffa,face,incong,1233.875556,1
4830,P17,ffa,face,cong,1070.139794,0
13253,p70,ffa,object,cong,655.8041594,0
6869,P24,ffa,face,cong,972.9304851,0
623,P02,lo,face,cong,570.6603704,1
1089,P04,ffa,face,cong,746.8490189,0
23,P01,ffa,face,cong,808.1448599,1
13540,p72,ffa,object,cong,1059.479917,0
12296,p67,ffa,object,incong,1154.983801,0
2398,P08,lo,face,incong,891.5167954,0
5050,P18,ffa,face,cong,840.0943383,0
739,P03,ffa,face,cong,460.2051885,0
699,P03,ffa,face,cong,1214.147316,1
8550,p55,ffa,object,cong,1076.983383,0
2267,P08,ffa,face,cong,1049.491921,0
11142,p63,lo,object,cong,445.2707631,0
7397,p51,lo,object,cong,650.0371982,0
9087,p57,ffa,object,incong,826.711945,1
2510,P09,ffa,face,cong,769.6352078,0
13921,p73,lo,object,cong,850.5538248,1
1230,P04,lo,face,incong,1032.824042,0
2075,P07,lo,face,incong,877.8255422,1
1371,P05,ffa,face,cong,812.4528605,1
4408,P16,ffa,face,cong,1054.522084,0
3657,P13,lo,face,cong,1118.078409,1
11374,p64,ffa,object,cong,501.5531326,1
8639,p55,lo,object,cong,1016.777368,1
2671,P09,lo,face,cong,543.8096814,0
2771,P09,lo,face,cong,725.3125433,0
5171,P18,lo,face,cong,1074.589312,1
9184,p57,ffa,object,cong,959.683289,1
8191,p54,ffa,object,cong,1013.566952,0
11466,p64,lo,object,incong,1075.827938,0
3319,P12,lo,face,cong,674.6653101,1
8073,p53,lo,object,cong,934.2068675,0
10654,p62,ffa,object,incong,621.3347533,0
5909,P20,lo,face,cong,692.5803369,1
13216,p70,ffa,object,cong,1040.94787,0
7525,p52,ffa,object,cong,895.7484492,1
4166,P15,ffa,face,cong,776.6491984,0
2056,P07,lo,face,cong,547.5829983,1
9358,p57,lo,object,cong,448.8120465,0
9039,p56,lo,object,cong,1289.346553,1
6248,P22,ffa,face,cong,716.0918103,0
12694,p68,lo,object,cong,528.9434063,1
1792,P06,lo,face,cong,873.2983182,1
11642,p65,ffa,object,cong,736.887587,1
2708,P09,lo,face,incong,1265.990493,0
5747,P20,ffa,face,cong,1122.498287,1
3888,P14,ffa,face,incong,1115.367052,1
12039,p66,lo,object,incong,1044.511855,0
10202,p60,lo,object,cong,817.9267778,1
9914,p59,lo,object,cong,1242.804011,1
1894,P07,ffa,face,cong,507.9861494,0
7489,p52,ffa,object,incong,1284.083225,1
12509,p68,ffa,object,cong,1271.859221,0
4262,P15,lo,face,cong,981.0895913,1
1487,P05,lo,face,cong,1266.338494,0
7212,p51,ffa,object,cong,947.5752807,1
1772,P06,lo,face,incong,1229.036812,0
12443,p67,lo,object,cong,434.412507,1
13246,p70,ffa,object,cong,406.915747,1
2376,P08,lo,face,cong,1256.23242,0
7732,p52,lo,object,cong,714.3277266,1
10651,p62,ffa,object,cong,592.8777224,1
4271,P15,lo,face,cong,656.4793246,1
7052,P24,lo,face,cong,614.4356224,0
3792,P14,ffa,face,incong,895.6160376,0
2485,P08,lo,face,cong,1135.301023,0
4486,P16,ffa,face,cong,401.1019775,1
1886,P07,ffa,face,cong,543.598103,1
14227,p74,lo,object,cong,405.8113418,0
7715,p52,lo,object,cong,903.7500333,0
8243,p54,ffa,object,cong,671.8460823,0
2033,P07,lo,face,cong,771.4878678,0
10879,p62,lo,object,cong,651.2324284,0
5983,P21,ffa,face,cong,598.2517824,1
12705,p68,lo,object,cong,496.9992629,0
384,P02,ffa,face,cong,696.5247998,1
3778,P14,ffa,face,cong,662.013941,1
5598,P19,lo,face,incong,718.2584853,1
3262,P12,ffa,face,cong,544.1625984,0
4476,P16,ffa,face,cong,913.6954568,1
6636,P23,ffa,face,cong,815.2763963,0
6522,P22,lo,face,cong,1091.809856,0
1065,P04,ffa,face,cong,644.1361785,1
7721,p52,lo,object,cong,416.0227031,0
10041,p60,ffa,object,cong,475.9922137,1
2594,P09,ffa,face,cong,1171.871017,1
5741,P20,ffa,face,cong,1108.353524,1
5359,P19,ffa,face,cong,441.7232818,0
10466,p61,lo,object,cong,754.3635171,0
7823,p53,ffa,object,incong,560.2603524,0
4719,P17,ffa,face,cong,1185.462331,1
4352,P15,lo,face,cong,527.2619978,1
13071,p69,lo,object,cong,562.7700279,0
6555,P23,ffa,face,cong,1275.000416,0
9727,p59,ffa,object,cong,1192.604671,0
6249,P22,ffa,face,cong,1009.866311,1
9071,p57,ffa,object,cong,641.5678116,0
11476,p64,lo,object,cong,609.541725,1
9954,p59,lo,object,cong,1133.843017,0
9141,p57,ffa,object,cong,1123.76603,0
8224,p54,ffa,object,cong,1059.500804,1
8153,p54,ffa,object,cong,495.1582683,1
9510,p58,ffa,object,cong,787.9930727,0
8659,p55,lo,object,cong,551.9364131,1
10688,p62,ffa,object,cong,997.1493662,1
8779,p56,ffa,object,cong,951.0242317,0
13494,p72,ffa,object,cong,717.7031374,1
10523,p61,lo,object,incong,501.9794202,0
10912,p62,lo,object,cong,513.9799083,1
9430,p58,ffa,object,cong,452.2969084,1
12138,p66,lo,object,cong,597.6434312,1
12012,p66,ffa,object,cong,1193.267802,1
10740,p62,ffa,object,cong,818.0948188,0
9236,p57,lo,object,incong,461.0431585,1
915,P03,lo,face,cong,1244.396523,1
3165,P12,ffa,face,incong,725.5879942,0
1931,P07,ffa,face,incong,572.9602202,1
11746,p65,lo,object,cong,823.5279694,0
9669,p58,lo,object,cong,1116.347158,1
1115,P04,lo,face,cong,1153.056875,0
8937,p56,lo,object,cong,644.7992483,1
3914,P14,lo,face,cong,834.9787763,1
13486,p72,ffa,object,incong,772.0998935,0
2534,P09,ffa,face,incong,673.582211,0
13282,p70,lo,object,cong,1281.443408,1
11486,p64,lo,object,cong,1275.538222,1
11206,p63,lo,object,incong,643.4120199,1
4788,P17,ffa,face,incong,786.4938264,0
8039,p53,lo,object,cong,539.4780706,1
13370,p70,lo,object,incong,708.0423378,0
12742,p68,lo,object,cong,1246.120974,1
9347,p57,lo,object,cong,1018.920641,1
5119,P18,ffa,face,cong,435.264637,1
6660,P23,ffa,face,incong,980.4412602,0
9011,p56,lo,object,incong,481.9870061,1
9754,p59,ffa,object,cong,688.2558172,0
6521,P22,lo,face,cong,722.9399105,1
13208,p70,ffa,object,incong,1254.196814,1
3753,P14,ffa,face,incong,1164.560059,1
6922,P24,ffa,face,cong,891.8470675,0
14166,p74,ffa,object,incong,1171.979659,1
5721,P20,ffa,face,cong,461.7338091,0
7749,p52,lo,object,incong,470.3413631,1
13364,p70,lo,object,incong,504.5153206,0
5667,P20,ffa,face,cong,1260.484932,0
3120,P10,lo,face,cong,1126.984137,0
3509,P13,ffa,face,cong,604.4469871,0
11627,p65,ffa,object,cong,1054.431935,0
11440,p64,lo,object,incong,907.4485743,1
14277,p74,lo,object,cong,893.2964288,0
6641,P23,ffa,face,cong,448.0902455,1
3078,P10,lo,face,incong,472.0505473,0
12385,p67,lo,object,incong,859.8472888,0
10778,p62,lo,object,cong,422.4434172,0
14311,p74,lo,object,cong,884.1429932,1
12780,p68,lo,object,cong,1023.181304,1
12243,p67,ffa,object,cong,1114.178824,0
10630,p62,ffa,object,cong,936.5269967,0
1536,P05,lo,face,cong,851.3662743,0
13550,p72,ffa,object,cong,651.2748934,0
7713,p52,lo,object,cong,831.4133595,0
321,P02,ffa,face,cong,991.2162578,0
11172,p63,lo,object,cong,486.5879958,0
2448,P08,lo,face,cong,695.6791029,1
949,P04,ffa,face,cong,472.8565778,0
5339,P19,ffa,face,cong,616.164113,1
10304,p61,ffa,object,cong,703.6492417,1
3415,P12,lo,face,cong,889.0367005,0
1512,P05,lo,face,incong,495.0751961,1
1440,P05,lo,face,cong,634.591584,0
617,P02,lo,face,cong,424.1136219,1
13790,p73,ffa,object,cong,497.1822088,1
114,P01,ffa,face,cong,451.8935301,1
3679,P13,lo,face,cong,469.5076854,0
8304,p54,lo,object,cong,423.6288707,1
7739,p52,lo,object,cong,732.4078215,1
6189,P21,lo,face,incong,598.1478334,0
6975,P24,ffa,face,cong,835.7553081,0
4611,P16,lo,face,cong,1099.877929,1
13196,p70,ffa,object,cong,1069.79771,0
5465,P19,lo,face,cong,852.7375532,0
5636,P20,ffa,face,cong,676.8314116,1
10851,p62,lo,object,cong,1137.634413,1
12043,p66,lo,object,cong,711.0191517,1
6670,P23,ffa,face,cong,920.4668372,1
10758,p62,ffa,object,cong,1130.234826,0
11306,p64,ffa,object,cong,1180.334598,1
13432,p72,ffa,object,incong,1024.103294,1
10599,p61,lo,object,cong,619.6233189,0
819,P03,lo,face,cong,871.9748348,0
4042,P14,lo,face,cong,665.2247636,1
458,P02,ffa,face,cong,616.6088559,0
10734,p62,ffa,object,incong,1090.519556,1
8209,p54,ffa,object,cong,879.2976263,0
9838,p59,lo,object,cong,788.6358086,1
10123,p60,ffa,object,cong,696.9154047,0
8379,p54,lo,object,incong,932.7171268,1
1285,P05,ffa,face,cong,712.8610801,0
2955,P10,ffa,face,cong,409.1665498,1
1835,P06,lo,face,cong,492.3340698,1
7451,p51,lo,object,cong,855.935827,0
8264,p54,ffa,object,cong,1153.040534,1
10207,p60,lo,object,cong,979.8885036,1
14190,p74,ffa,object,cong,1063.735491,1
12932,p69,ffa,object,cong,1104.281621,1
6848,P23,lo,face,cong,492.8210634,0
11278,p64,ffa,object,cong,1163.778254,1
12467,p67,lo,object,cong,493.1250472,0
9222,p57,lo,object,cong,994.806937,1
13444,p72,ffa,object,cong,1286.601969,1
2587,P09,ffa,face,incong,1195.181539,0
10646,p62,ffa,object,cong,401.8370195,0
4382,P16,ffa,face,cong,1144.825186,1
2023,P07,ffa,face,cong,813.2904308,1
10064,p60,ffa,object,cong,910.2556785,0
2852,P10,ffa,face,cong,690.4065939,1
6109,P21,lo,face,cong,408.7633041,1
10498,p61,lo,object,cong,1193.290786,0
7167,P24,lo,face,incong,686.9445078,0
11571,p65,ffa,object,cong,1233.979231,1
7330,p51,ffa,object,cong,786.9927381,1
13830,p73,ffa,object,cong,1271.356919,0
2256,P08,ffa,face,cong,423.333066,1
1643,P06,ffa,face,cong,763.277568,1
1807,P06,lo,face,cong,494.3487818,1
14352,p74,lo,object,cong,1277.241794,0
11446,p64,lo,object,cong,574.7247802,1
6074,P21,ffa,face,cong,1285.296915,1
1506,P05,lo,face,cong,1282.776476,0
10254,p60,lo,object,cong,1143.854892,0
7361,p51,lo,object,cong,881.3107871,1
9310,p57,lo,object,cong,1283.56751,1
8569,p55,ffa,object,cong,1054.384815,1
3635,P13,lo,face,cong,1160.50855,1
11090,p63,lo,object,cong,589.3663725,1
13354,p70,lo,object,cong,603.0765016,1
6051,P21,ffa,face,cong,1095.511451,0
10978,p63,ffa,object,cong,1054.245877,1
3245,P12,ffa,face,cong,753.6064562,0
8467,p55,ffa,object,cong,955.8656838,1
2814,P10,ffa,face,cong,1030.711138,1
2567,P09,ffa,face,cong,606.8628823,1
10981,p63,ffa,object,cong,649.3308615,0
10619,p62,ffa,object,cong,561.8632472,1
3259,P12,ffa,face,cong,834.8758603,1
10596,p61,lo,object,cong,541.2851112,0
1660,P06,ffa,face,cong,470.5653306,0
13272,p70,lo,object,cong,1198.633232,1
12636,p68,ffa,object,incong,991.0563352,0
1214,P04,lo,face,cong,548.2251305,0
1757,P06,lo,face,cong,1141.687908,1
7811,p53,ffa,object,cong,901.8762169,0
13955,p73,lo,object,cong,1048.459088,1
2896,P10,ffa,face,cong,1286.30576,0
2636,P09,ffa,face,cong,613.3777355,1
8989,p56,lo,object,cong,1163.476538,1
3010,P10,lo,face,cong,584.0962819,1
997,P04,ffa,face,cong,1025.98687,1
965,P04,ffa,face,cong,410.3857229,1
4774,P17,ffa,face,cong,1006.555784,0
1956,P07,ffa,face,cong,527.0511411,1
7697,p52,lo,object,cong,559.5775947,1
2300,P08,ffa,face,cong,708.5755474,0
10375,p61,ffa,object,cong,939.3305509,0
8546,p55,ffa,object,cong,999.3397779,0
11872,p66,ffa,object,cong,601.7537203,1
10118,p60,ffa,object,cong,929.0932602,0
7658,p52,lo,object,cong,536.2094255,0
8189,p54,ffa,object,cong,558.9498638,1
4278,P15,lo,face,cong,1177.858712,1
1447,P05,lo,face,cong,1178.952945,1
2394,P08,lo,face,cong,755.7933156,1
8454,p55,ffa,object,cong,905.0843165,0
10983,p63,ffa,object,cong,856.6446691,1
9544,p58,lo,object,cong,1118.332385,0
5531,P19,lo,face,cong,1271.801544,1
992,P04,ffa,face,cong,881.0974702,1
10929,p63,ffa,object,cong,704.3533582,1
4130,P15,ffa,face,cong,793.1074907,1
5782,P20,lo,face,cong,751.0849463,1
11557,p65,ffa,object,cong,597.8984525,1
5519,P19,lo,face,cong,694.3035146,0
13582,p72,lo,object,cong,723.1316598,1
14018,p73,lo,object,cong,725.1592872,0
11852,p65,lo,object,cong,993.1279506,1
1700,P06,ffa,face,cong,1281.241708,0
9373,p58,ffa,object,cong,981.5356411,0
951,P04,ffa,face,incong,841.4062637,1
8101,p53,lo,object,cong,508.5739193,0
3873,P14,ffa,face,cong,522.4078024,1
10485,p61,lo,object,cong,1013.274908,0
11325,p64,ffa,object,cong,821.405183,0
13234,p70,ffa,object,cong,1041.742139,1
6404,P22,lo,face,cong,642.7960385,1
1125,P04,lo,face,cong,780.5990921,0
3929,P14,lo,face,cong,602.2761732,1
4868,P17,lo,face,cong,946.4089392,0
7474,p51,lo,object,cong,712.7153716,1
7454,p51,lo,object,cong,546.0278697,0
6019,P21,ffa,face,cong,576.0447386,0
11024,p63,ffa,object,cong,818.1594845,0
3682,P13,lo,face,incong,477.8301056,1
5744,P20,ffa,face,cong,908.5410978,1
2576,P09,ffa,face,cong,1095.073426,0
2274,P08,ffa,face,cong,937.5457313,0
7421,p51,lo,object,incong,461.7653475,1
2328,P08,ffa,face,cong,633.3469827,0
14221,p74,lo,object,cong,1184.653109,1
256,P01,lo,face,cong,547.8867595,0
7503,p52,ffa,object,cong,672.8093861,1
2476,P08,lo,face,incong,1152.612218,0
5510,P19,lo,face,cong,952.2619868,0
894,P03,lo,face,cong,530.7557065,1
1028,P04,ffa,face,cong,495.7016752,1
1310,P05,ffa,face,incong,555.0207759,1
8699,p55,lo,object,cong,555.2164879,1
4061,P15,ffa,face,cong,638.385318,0
5809,P20,lo,face,cong,1047.950952,0
12427,p67,lo,object,incong,498.1396236,1
8044,p53,lo,object,cong,712.9434783,1
8318,p54,lo,object,cong,910.9141304,0
12905,p69,ffa,object,cong,414.968085,0
13419,p72,ffa,object,cong,1182.223186,0
643,P03,ffa,face,cong,741.4637473,1
2790,P09,lo,face,cong,649.2062268,0
12025,p66,lo,object,cong,1117.586519,0
6648,P23,ffa,face,cong,1111.261465,0
10797,p62,lo,object,cong,918.2251883,0
11026,p63,ffa,object,cong,531.3615814,0
7422,p51,lo,object,cong,1232.396648,0
10066,p60,ffa,object,cong,736.4763498,0
8378,p54,lo,object,cong,940.7080988,1
2423,P08,lo,face,cong,999.7713373,0
12304,p67,ffa,object,cong,1245.39224,0
9618,p58,lo,object,cong,414.0942261,1
9658,p58,lo,object,cong,795.0590377,0
8774,p56,ffa,object,cong,897.1179408,0
2161,P07,lo,face,cong,1182.753821,1
6612,P23,ffa,face,cong,1240.148107,1
4084,P15,ffa,face,cong,579.7879687,1
2504,P09,ffa,face,incong,778.851379,0
644,P03,ffa,face,cong,654.4153411,0
4651,P16,lo,face,incong,462.3015884,1
13245,p70,ffa,object,cong,711.7137259,0
5476,P19,lo,face,cong,410.3025351,0
7744,p52,lo,object,cong,1184.428552,0
4866,P17,lo,face,incong,995.3850453,0
4493,P16,ffa,face,cong,604.068678,1
11071,p63,ffa,object,cong,650.7382544,0
7611,p52,ffa,object,cong,956.7642651,0
3882,P14,ffa,face,cong,1259.77048,1
6145,P21,lo,face,incong,670.550438,0
